Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,DOCUMENTO,varchar(50),NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,DETALLE,varchar(500),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESTACONTABILIZADO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,SECUENCIALCUENTACONTABLE,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,SECUENCIALOFICINA,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,SECUENCIALPERFILCONTABLE,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,SECUENCIALMONEDA,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,FECHASISTEMAREGISTRO,datetime(3),NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,FECHAMAQUINAREGISTRO,datetime(3),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESTAACTIVA,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,GENERARCHEQUE,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESREVERSO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,NUMEROVERIFICADOR,int,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESMONEDAEXTRANJERA,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,COTIZACION,"decimal(18,3)",NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,VALORPORMONEDAEXTRANJERA,"decimal(18,2)",NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESMOVIMIENTO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESMOVIMIENTOCONTROL,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
