Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,SECUENCIALSUBAGENTE,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,CODIGOTIPOMOVIMIENTOCAJA,varchar(20),NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,VALOR,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,SALDO,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,ESPAGODECXC,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,IDEMPOTENCIA,varchar(40),YES,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.SUBAGENTE,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,SECUENCIALOFICINA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,VALORPORCOBRAR,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,VALORCOBRADO,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,FECHASISTEMA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,FECHAMAQUINA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,ABIERTAAUTOMATICAMENTE,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,ESTACERRADA,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,ESTACOMPENSADA,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,NUMEROVERIFICADOR,int,NO,,,
FBS_CUENTASPORCOBRAR.SUBAGENTE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,NOMBRE,varchar(150),NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,CONTABILIZAALCARGAR,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,ESAUTOMATICO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,NUMEROVERIFICADOR,int,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,ADMITEABONOAUTOMATICO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRAR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,SECUENCIALTIPORUBROPORCOBRAR,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,SECCUENTACBLEDEUDORA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,SECCUENTACBLEACREEDORA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,NUMEROVERIFICADOR,int,NO,,,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,AUXSECCUENTACBLEDEUDORA,int,NO,,0,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,AUXSECCUENTACBLEACREEDORA,int,NO,,0,
FBS_CUENTASPORCOBRAR.TIPORUBROPORCOBRARCTASCONTABLES,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
