Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,SUBTRANSACTIONTYPEID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,TRANSACTIONFEATUREID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CURRENCYID,varchar(4),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,VALUEDATE,datetime(3),YES,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,TRANSACTIONTYPEID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,TRANSACTIONSTATUSID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CLIENTBANKIDENTIFIER,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DEBITPRODUCTBANKIDENTIFIER,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DEBITPRODUCTTYPEID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DEBITCURRENCYID,varchar(4),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CREDITPRODUCTBANKIDENTIFIER,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CREDITPRODUCTTYPEID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CREDITCURRENCYID,varchar(4),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,AMOUNT,"decimal(18,2)",YES,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,NOTIFYTO,varchar(50),NO,,,
