Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CAJAS.HISTORICOEPAYIT,NOMBRECLIENTE,varchar(200),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,EMAILCLIENTE,varchar(50),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,MOBILEBENEFICIARIO,varchar(30),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,FECHASISTEMA,datetime(3),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,FECHAMAQUINA,datetime(3),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,DOCUMENTO,varchar(50),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,DOCUMENTOREVERSO,varchar(50),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,RECIBOEPAYIT,varchar(100),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,RECIBOCOMERCIO,varchar(100),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,RECIBOEPAYITREVERSO,varchar(100),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,ESRECARGA,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,PROCESADO,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,REVERSADO,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,GENEROTIMEOUT,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,ESTACONCILIADARECAUDACION,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,ESTACONCILIADACOMISIONINTERNA,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,ESTACONCILIADACOMISIONEXTERNA,tinyint unsigned,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.HISTORICOEPAYIT_ERROR,SECUENCIALHISTORICOEPAYIT,int,NO,PRI,,
FBS_CAJAS.HISTORICOEPAYIT_ERROR,ERROR,text,NO,,,
FBS_CAJAS.HISTORICOEPAYIT_ERROR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.HISTORICOEPAYIT_LOGS,ID,char(36),NO,PRI,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,SECUENCIALOFICINA,int,NO,MUL,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,FECHASISTEMA,datetime(3),NO,,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,JSON,longtext,YES,,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,HORAINICIO,datetime(3),NO,,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,HORAFIN,datetime(3),NO,,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,MILISEGUNDOS,bigint,NO,,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,PROCESADO,tinyint,NO,,,
FBS_CAJAS.HISTORICOEPAYIT_LOGS,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.INSTITUCIONREMESA,CODIGO,varchar(3),NO,PRI,,
FBS_CAJAS.INSTITUCIONREMESA,NOMBRE,varchar(100),NO,,,
FBS_CAJAS.INSTITUCIONREMESA,CODIGOABA,varchar(10),NO,,,
FBS_CAJAS.INSTITUCIONREMESA,ESINGRESOANEXO,tinyint unsigned,NO,,,
FBS_CAJAS.INSTITUCIONREMESA,CONTRATOSEGURO,varchar(50),NO,,,
FBS_CAJAS.INSTITUCIONREMESA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CAJAS.INSTITUCIONREMESA,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.INSTITUCIONREMESA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.INSTITUCIONREMESACAUSAL,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.INSTITUCIONREMESACAUSAL,CODIGOINSTITUCIONREMESA,varchar(3),NO,MUL,,
FBS_CAJAS.INSTITUCIONREMESACAUSAL,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CAJAS.INSTITUCIONREMESACAUSAL,SECUENCIALCOMPONENTECAUSAL,int,NO,MUL,,
FBS_CAJAS.INSTITUCIONREMESACAUSAL,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CAJAS.INSTITUCIONREMESACAUSAL,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.INSTITUCIONREMESACAUSAL,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.INSTITUCIONREMESAPAIS,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.INSTITUCIONREMESAPAIS,CODIGOINSTITUCION_REMESA,varchar(3),NO,MUL,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,CODIGOPAIS,varchar(10),NO,MUL,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,MONTOINICIO,"decimal(18,2)",NO,,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,MONTOFIN,"decimal(18,2)",NO,,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,VALORCOMISION,"decimal(18,2)",NO,,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,ESPORCENTAJE,tinyint unsigned,NO,,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CAJAS.INSTITUCIONREMESAPAIS,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOTIVOTRANSACCIONREMESA,CODIGO,varchar(3),NO,PRI,,
FBS_CAJAS.MOTIVOTRANSACCIONREMESA,DESCRIPCION,varchar(150),NO,,,
FBS_CAJAS.MOTIVOTRANSACCIONREMESA,OBSERVACION,varchar(150),NO,,,
FBS_CAJAS.MOTIVOTRANSACCIONREMESA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CAJAS.MOTIVOTRANSACCIONREMESA,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.MOTIVOTRANSACCIONREMESA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,SECUENCIALMOVIMIENTODETALLE,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,SECUENCIALBOVEDACOMPBOVEDA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,CODIGOTIPOMOVIMIENTO,varchar(20),NO,,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,CANTIDAD,int,NO,,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,VALOR,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,SALDO,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDADET,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDADET,SECUENCIALMOVBOVEDACOMPBOVEDA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDADET,SECUENCIALBOVEDACOMPDENOMEFE,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDADET,CANTIDAD,int,NO,,,
