Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,VALOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,FECHASISTEMA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,FECHAMAQUINA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,SECUENCIALUSUARIOCONTROLMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,SECUENCIALITEMMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETACALCULA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,VALOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,FECHASISTEMA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,FECHAMAQUINA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,SECUENCIALUSUARIOCONTROLMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,SECUENCIALITEMMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.SEGUIMIENTOMETAINGRESA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,SECUENCIALSOLCNTRLPRESUPUESTO,int,NO,MUL,,
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,ESTADOCONTROLPRESUPUESTO,varchar(25),NO,,,
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,FECHASISTEMA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,FECHAMAQUINA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SOLCNTRLPRESUPUESTOCAMBIOESTADO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,SECPRESUPUESTOOFICCTACBLE,int,NO,MUL,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,SECUENCIALOFICINA,int,NO,,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,MONTO,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,CONCEPTO,varchar(500),NO,,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,ESTADOCONTROLPRESUPUESTO,varchar(25),NO,,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,USADA,tinyint,NO,,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,FECHASISTEMA,datetime(3),NO,,,
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,FECHAMAQUINA,datetime(3),NO,,,
