Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,CODIGOTIPOFILTROGRAFICO,varchar(40),NO,MUL,,
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,ORDEN,int,NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,CODIGO,varchar(10),NO,PRI,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,CODIGOTIPOCATEGORIA,varchar(5),NO,MUL,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,NOMBRE,varchar(150),NO,,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,DESCRIPCION,varchar(500),NO,,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,ORDEN,int,NO,,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.TIPOINDICADORFINANCIERO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
