Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,DEDUCCIONESDELEY,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,OTRASDEDUCCIONES,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,MONTOSALARIONETO,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONINGRESOVARIO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONINGRESOVARIO,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,DECLARANTEOCONYUGE,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,CONCEPTO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,DESCRIPCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,FRECUENCIA,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINGRESOVARIO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONINVERSION,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONINVERSION,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINVERSION,CODIGOTIPOINVERSION,varchar(5),NO,MUL,,
FBS_NOMINA.DECLARACIONINVERSION,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINVERSION,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINVERSION,CODIGOPAIS,varchar(10),NO,MUL,,
FBS_NOMINA.DECLARACIONINVERSION,NUMEROCERTIFICADO,varchar(20),NO,,,
FBS_NOMINA.DECLARACIONINVERSION,NOMBRETITULAR,varchar(100),NO,,,
FBS_NOMINA.DECLARACIONINVERSION,FECHA,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONINVERSION,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINVERSION,TASA,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINVERSION,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINVERSION,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINVERSION,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,TIPODEUDA,varchar(50),NO,,,
